ID_OP;ID_Operador;ID_Ocorrencia;ID_Recurso;DataHoraInicial;DataHoraFinal;QtdeProduzida;QtdeRefugada
43016;1291;;PE-07;30/06/2020 13:00:00;30/06/2020 13:40:55;226;0
43010;1466;51;PF-01;30/06/2020 08:50:00;30/06/2020 09:35:36;0;0
43009;1291;51;PE-10;30/06/2020 15:00:00;30/06/2020 15:10:23;0;0
43010;477;61;PF-01;30/06/2020 09:35:00;30/06/2020 09:40:38;0;0
43010;1466;;PF-01;30/06/2020 09:40:00;30/06/2020 10:20:36;102;0
43009;1467;61;PE-10;30/06/2020 15:10:00;30/06/2020 15:15:13;0;0
43009;1291;;PE-10;30/06/2020 15:15:00;30/06/2020 15:30:10;102;0
43057;1475;51;PF-04;30/06/2020 10:20:00;30/06/2020 10:40:15;0;0
43057;477;61;PF-04;30/06/2020 10:40:00;30/06/2020 10:45:24;0;0
43056;1291;51;PE-10;30/06/2020 14:15:00;30/06/2020 14:25:47;0;0
43056;477;61;PE-10;30/06/2020 14:25:00;30/06/2020 14:30:55;0;0
43057;1475;;PF-04;30/06/2020 10:45:00;30/06/2020 11:55:44;204;0
43056;1291;;PE-10;30/06/2020 14:30:00;30/06/2020 14:50:27;204;0
42954;477;61;SA-02;01/07/2020 16:17:00;01/07/2020 16:19:36;0;0
42954;1338;51;SA-02;01/07/2020 16:15:00;01/07/2020 16:17:44;0;0
42954;1338;;SA-02;01/07/2020 16:19:00;01/07/2020 16:40:12;102;0
42943;477;61;SA-02;01/07/2020 15:47:00;01/07/2020 15:49:15;0;0
42943;1338;51;SA-02;01/07/2020 15:45:00;01/07/2020 15:47:24;0;0
42943;1338;;SA-02;01/07/2020 15:49:00;01/07/2020 16:10:48;102;0
42893;1475;51;PF-04;01/07/2020 15:40:00;01/07/2020 16:10:39;0;0
42893;1467;61;PF-04;01/07/2020 16:10:00;01/07/2020 16:15:39;0;0
42893;1475;;PF-04;01/07/2020 16:15:00;01/07/2020 17:00:42;120;0
42819;477;1;PF-03;01/07/2020 13:00:00;01/07/2020 17:00:32;560;8
43093;1383;51;PF-09;01/07/2020 15:20:00;01/07/2020 15:55:11;0;0
43093;477;61;PF-09;01/07/2020 15:55:00;01/07/2020 16:05:19;0;0
43093;1383;;PF-09;01/07/2020 16:05:00;01/07/2020 17:00:18;65;0
40444;1466;51;PF-05;01/07/2020 13:00:00;01/07/2020 13:50:46;0;0
40444;477;61;PF-05;01/07/2020 13:50:00;01/07/2020 13:55:36;0;0
40444;1466;;PF-05;01/07/2020 13:55:00;01/07/2020 17:00:15;554;0
42905;1475;51;PF-04;01/07/2020 11:35:00;01/07/2020 12:00:47;0;0
42905;1467;61;PF-04;01/07/2020 13:00:00;01/07/2020 13:05:23;0;0
42905;1475;4;PF-04;01/07/2020 13:05:00;01/07/2020 15:40:28;510;5
41529;1457;;PE-06;01/07/2020 07:00:00;01/07/2020 12:00:39;2748;0
41529;1457;;PE-06;01/07/2020 13:00:00;01/07/2020 14:05:45;464;0
43289;1486;;TA-02;01/07/2020 14:00:00;01/07/2020 17:00:36;500;0
43014;642;51;CNC-02;01/07/2020 07:00:00;01/07/2020 08:00:39;0;0
43014;1467;61;CNC-02;01/07/2020 08:00:00;01/07/2020 08:05:39;0;0
43014;1389;;CNC-02;01/07/2020 14:40:00;01/07/2020 17:00:27;110;0
43306;1338;;SA-01;01/07/2020 11:04:00;01/07/2020 11:06:49;13;0
42873;10;;TB;01/07/2020 10:40:00;01/07/2020 11:00:16;321;0
43104;1338;51;SA-02;01/07/2020 11:00:00;01/07/2020 11:05:44;0;0
43104;477;61;SA-02;01/07/2020 11:05:00;01/07/2020 11:07:18;0;0
43114;1338;51;SA-01;01/07/2020 10:15:00;01/07/2020 10:17:55;0;0
43104;1338;;SA-02;01/07/2020 11:07:00;01/07/2020 11:30:47;255;0
43075;1338;51;SA-01;01/07/2020 10:00:00;01/07/2020 10:05:19;0;0
43114;477;61;SA-01;01/07/2020 10:17:00;01/07/2020 10:19:42;0;0
43114;1338;;SA-01;01/07/2020 10:19:00;01/07/2020 10:35:39;153;0
43075;477;61;SA-01;01/07/2020 10:05:00;01/07/2020 10:07:19;0;0
42894;1338;51;SA-01;01/07/2020 10:00:00;01/07/2020 10:02:38;0;0
43075;1338;;SA-01;01/07/2020 10:07:00;01/07/2020 10:25:45;204;0
43295;1338;51;SA-01;01/07/2020 08:00:00;01/07/2020 08:05:48;0;0
42894;477;61;SA-01;01/07/2020 10:02:00;01/07/2020 10:04:47;0;0
42894;1338;;SA-01;01/07/2020 10:04:00;01/07/2020 10:25:42;255;0
42820;1338;51;SA-01;01/07/2020 08:00:00;01/07/2020 08:35:13;0;0
43295;477;61;SA-01;01/07/2020 08:05:00;01/07/2020 08:07:38;0;0
43295;1338;;SA-01;01/07/2020 08:07:00;01/07/2020 08:30:52;170;0
42820;477;61;SA-01;01/07/2020 08:35:00;01/07/2020 08:37:46;0;0
42906;1338;51;SA-02;01/07/2020 08:15:00;01/07/2020 08:17:53;0;0
42820;1338;;SA-01;01/07/2020 08:37:00;01/07/2020 10:00:13;1224;0
42906;477;61;SA-02;01/07/2020 08:17:00;01/07/2020 08:19:38;0;0
42906;1338;;SA-02;01/07/2020 08:19:00;01/07/2020 08:55:53;510;0
43108;1475;51;PF-04;01/07/2020 10:00:00;01/07/2020 10:20:55;0;0
43108;1467;61;PF-04;01/07/2020 10:20:00;01/07/2020 10:30:35;0;0
43108;1475;;PF-04;01/07/2020 10:30:00;01/07/2020 10:35:51;102;0
42819;477;51;PF-03;01/07/2020 09:30:00;01/07/2020 10:00:25;0;0
42819;477;61;PF-03;01/07/2020 10:00:00;01/07/2020 10:10:44;0;0
42819;477;1;PF-03;01/07/2020 10:10:00;01/07/2020 12:00:27;272;5
41530;1466;11;PF-05;01/07/2020 08:30:00;01/07/2020 08:50:14;0;0
41530;1466;;PF-05;01/07/2020 07:00:00;01/07/2020 08:30:19;204;0
41530;1466;;PF-05;01/07/2020 08:50:00;01/07/2020 11:55:31;297;0
43063;1383;51;PF-09;01/07/2020 08:30:00;01/07/2020 09:10:27;0;0
43063;477;61;PF-09;01/07/2020 09:10:00;01/07/2020 09:15:28;0;0
43063;1383;;PF-09;01/07/2020 09:15:00;01/07/2020 10:00:11;105;0
43062;1291;51;PE-04;01/07/2020 09:30:00;01/07/2020 09:40:24;0;0
43062;1467;61;PE-04;01/07/2020 09:40:00;01/07/2020 09:45:15;0;0
43062;1291;;PE-04;01/07/2020 13:00:00;01/07/2020 13:20:20;105;0
43061;10;;TB;01/07/2020 15:00:00;01/07/2020 15:30:27;105;0
42893;1475;;PF-04;01/07/2020 07:00:00;01/07/2020 08:00:27;135;0
42918;1338;;SA-01;01/07/2020 10:04:00;01/07/2020 10:15:54;160;0
42841;1475;9;PF-04;01/07/2020 07:00:00;01/07/2020 09:50:41;388;2
42874;1467;61;PE-10;01/07/2020 07:00:00;01/07/2020 07:05:29;0;0
42874;1291;;PE-10;01/07/2020 07:05:00;01/07/2020 08:10:34;306;0
42840;1291;51;PE-07;01/07/2020 09:00:00;01/07/2020 09:15:12;0;0
42840;1467;61;PE-07;01/07/2020 09:15:00;01/07/2020 09:20:30;0;0
42840;1291;;PE-07;01/07/2020 10:00:00;01/07/2020 11:30:19;818;0
42839;10;;TB;01/07/2020 13:00:00;01/07/2020 13:40:50;818;0
43054;10;;TB;01/07/2020 07:30:00;01/07/2020 07:55:54;209;0
43008;10;;TB;01/07/2020 09:00:00;01/07/2020 09:35:22;103;0
43094;1338;;SA-02;01/07/2020 13:04:00;01/07/2020 13:10:25;9;0
43103;1383;51;PF-09;01/07/2020 11:45:00;01/07/2020 12:00:44;0;0
43104;1338;;SA-02;01/07/2020 11:07:00;01/07/2020 11:15:14;6;0
43103;1383;22;PF-09;01/07/2020 13:00:00;01/07/2020 13:15:38;0;0
43103;1467;61;PF-09;01/07/2020 13:15:00;01/07/2020 13:20:54;0;0
43103;1383;;PF-09;01/07/2020 13:20:00;01/07/2020 15:20:22;261;0
43102;1291;51;PE-07;01/07/2020 14:35:00;01/07/2020 14:50:53;0;0
43102;1467;61;PE-07;01/07/2020 14:50:00;01/07/2020 14:55:52;0;0
43102;1291;;PE-07;01/07/2020 14:55:00;01/07/2020 16:30:41;261;0
43094;477;61;SA-02;01/07/2020 13:02:00;01/07/2020 13:04:48;0;0
43094;1338;51;SA-02;01/07/2020 13:00:00;01/07/2020 13:02:23;0;0
43094;1338;;SA-02;01/07/2020 13:04:00;01/07/2020 14:00:19;255;0
42275;1338;51;SA-01;01/07/2020 14:00:00;01/07/2020 14:02:23;0;0
42275;477;61;SA-01;01/07/2020 14:02:00;01/07/2020 14:04:45;0;0
42275;1338;;SA-01;01/07/2020 14:04:00;01/07/2020 14:25:29;204;0
43306;477;61;SA-01;01/07/2020 11:02:00;01/07/2020 11:04:13;0;0
43306;1338;51;SA-01;01/07/2020 11:00:00;01/07/2020 11:02:43;0;0
43306;1338;;SA-01;01/07/2020 11:04:00;01/07/2020 12:00:34;1020;0
43289;1486;;TA-02;01/07/2020 07:00:00;01/07/2020 12:00:39;870;0
42937;1338;51;SA-02;01/07/2020 14:30:00;01/07/2020 14:35:21;0;0
42937;477;61;SA-02;01/07/2020 14:35:00;01/07/2020 14:37:29;0;0
42937;1338;;SA-02;01/07/2020 14:37:00;01/07/2020 14:55:54;51;0
42381;1338;51;SA-01;02/07/2020 09:00:00;02/07/2020 09:05:32;0;0
42381;477;61;SA-01;02/07/2020 09:05:00;02/07/2020 09:07:17;0;0
42381;1338;;SA-01;02/07/2020 09:07:00;02/07/2020 09:35:24;204;0
43073;1291;51;PE-10;02/07/2020 14:40:00;02/07/2020 14:55:42;0;0
43073;477;61;PE-10;02/07/2020 14:55:00;02/07/2020 14:57:18;0;0
43073;1457;;PE-10;02/07/2020 14:57:00;02/07/2020 15:45:20;210;0
43072;10;;TB;02/07/2020 16:00:00;02/07/2020 16:10:37;210;0
42274;1383;51;PF-05;02/07/2020 15:25:00;02/07/2020 15:55:44;0;0
42274;477;61;PF-05;02/07/2020 15:55:00;02/07/2020 16:00:36;0;0
42275;1338;;SA-02;02/07/2020 07:02:00;02/07/2020 07:10:39;5;0
42274;1383;;PF-09;02/07/2020 16:00:00;02/07/2020 17:00:33;209;0
43299;1490;32;PF-04;02/07/2020 13:00:00;02/07/2020 13:45:37;0;0
43299;1475;51;PF-04;02/07/2020 11:40:00;02/07/2020 12:00:17;0;0
43299;1490;99;PF-04;02/07/2020 14:15:00;02/07/2020 14:45:30;0;0
43299;477;61;PF-04;02/07/2020 13:45:00;02/07/2020 13:55:49;0;0
43299;1490;;PF-04;02/07/2020 13:55:00;02/07/2020 14:15:30;29;0
43372;1490;1;PF-03;02/07/2020 15:20:00;02/07/2020 17:00:36;224;5
43372;1490;51;PF-03;02/07/2020 14:45:00;02/07/2020 15:15:41;0;0
43372;477;61;PF-03;02/07/2020 15:15:00;02/07/2020 15:20:51;0;0
40444;1466;33;PF-05;02/07/2020 13:00:00;02/07/2020 13:15:21;0;0
40444;1466;;PF-05;02/07/2020 13:15:00;02/07/2020 17:00:35;891;0
43289;1486;;TA-02;02/07/2020 13:00:00;02/07/2020 17:00:43;580;0
42892;1291;51;PE-07;02/07/2020 15:10:00;02/07/2020 15:25:55;0;0
42892;1467;61;PE-07;02/07/2020 15:25:00;02/07/2020 15:30:35;0;0
42892;1291;;PE-07;02/07/2020 15:30:00;02/07/2020 16:20:50;255;0
43014;1389;;CNC-02;02/07/2020 07:00:00;02/07/2020 12:00:12;220;0
43014;1389;;CNC-02;02/07/2020 13:00:00;02/07/2020 16:40:19;196;0
43013;529;51;FB;02/07/2020 07:00:00;02/07/2020 07:55:50;0;0
43013;1467;61;FB;02/07/2020 07:55:00;02/07/2020 08:00:28;0;0
43013;529;;FB;02/07/2020 08:00:00;02/07/2020 12:00:48;264;0
43013;529;;FB;02/07/2020 13:00:00;02/07/2020 17:00:42;262;0
42810;477;61;SA-02;02/07/2020 08:32:00;02/07/2020 08:34:48;0;0
42810;1338;51;SA-02;02/07/2020 08:30:00;02/07/2020 08:32:27;0;0
42810;1338;;SA-02;02/07/2020 08:34:00;02/07/2020 08:55:23;204;0
43006;477;61;SA-02;02/07/2020 07:42:00;02/07/2020 07:44:14;0;0
43006;1338;51;SA-02;02/07/2020 07:40:00;02/07/2020 07:42:11;0;0
43006;1338;;SA-02;02/07/2020 07:44:00;02/07/2020 07:55:17;62;0
42862;1338;51;SA-02;02/07/2020 07:00:00;02/07/2020 07:02:44;0;0
42862;477;61;SA-02;02/07/2020 07:02:00;02/07/2020 07:04:16;0;0
42862;1338;;SA-02;02/07/2020 07:04:00;02/07/2020 07:25:28;173;0
42577;1457;;PE-06;02/07/2020 07:05:00;02/07/2020 08:05:44;190;0
42818;1291;51;PE-10;02/07/2020 08:30:00;02/07/2020 08:40:28;0;0
42818;477;61;PE-10;02/07/2020 08:40:00;02/07/2020 08:42:16;0;0
42818;1291;;PE-10;02/07/2020 08:42:00;02/07/2020 10:15:51;520;0
40450;1476;1;PF-10;02/07/2020 13:10:00;02/07/2020 17:00:47;530;2
40451;1338;;SA-02;02/07/2020 07:00:00;02/07/2020 12:00:11;1220;0
41979;10;;TB;02/07/2020 08:00:00;02/07/2020 08:30:24;5082;0
42872;1291;51;PE-10;02/07/2020 10:10:00;02/07/2020 10:25:26;0;0
42872;477;61;PE-10;02/07/2020 10:25:00;02/07/2020 10:30:41;0;0
42872;1291;;PE-10;02/07/2020 10:30:00;02/07/2020 11:05:23;321;0
43300;1338;51;SA-01;02/07/2020 10:00:00;02/07/2020 10:02:44;0;0
43300;477;61;SA-01;02/07/2020 10:02:00;02/07/2020 10:04:11;0;0
43300;1338;;SA-01;02/07/2020 10:04:00;02/07/2020 11:00:11;765;0
42953;1383;51;PF-09;02/07/2020 11:00:00;02/07/2020 11:30:29;0;0
42953;477;61;PF-09;02/07/2020 11:30:00;02/07/2020 11:35:33;0;0
42953;1383;;PF-09;02/07/2020 11:35:00;02/07/2020 12:00:23;56;0
40450;1476;51;PF-10;02/07/2020 08:50:00;02/07/2020 09:40:45;0;0
40451;1338;;SA-02;02/07/2020 10:00:00;02/07/2020 10:15:44;240;0
40450;1476;9;PF-10;02/07/2020 09:45:00;02/07/2020 12:00:38;240;3
40450;477;61;PF-10;02/07/2020 09:40:00;02/07/2020 09:45:41;0;0
42915;10;;TB;02/07/2020 10:00:00;02/07/2020 10:20:24;163;0
42914;1291;51;PE-10;02/07/2020 11:15:00;02/07/2020 11:25:45;0;0
42914;477;61;PE-10;02/07/2020 11:25:00;02/07/2020 11:27:32;0;0
42914;1291;;PE-10;02/07/2020 11:27:00;02/07/2020 11:45:35;163;0
42819;1490;1;PF-03;02/07/2020 07:00:00;02/07/2020 10:20:48;431;3
40444;1466;;PF-05;02/07/2020 07:00:00;02/07/2020 12:00:50;1032;0
43074;1475;51;PF-04;02/07/2020 08:05:00;02/07/2020 08:25:46;0;0
43074;1467;61;PF-04;02/07/2020 08:25:00;02/07/2020 08:30:25;0;0
43074;1475;;PF-04;02/07/2020 08:30:00;02/07/2020 09:40:14;204;0
43113;1475;51;PF-04;02/07/2020 10:30:00;02/07/2020 10:50:21;0;0
43113;1467;61;PF-04;02/07/2020 10:50:00;02/07/2020 10:55:37;0;0
43113;1475;;PF-04;02/07/2020 10:55:00;02/07/2020 11:40:20;153;0
42936;1383;51;PF-09;02/07/2020 09:35:00;02/07/2020 10:20:46;0;0
42936;477;61;PF-09;02/07/2020 10:20:00;02/07/2020 10:25:46;0;0
42936;1383;;PF-09;02/07/2020 10:25:00;02/07/2020 11:00:24;54;0
43289;1486;;TA-02;02/07/2020 07:00:00;02/07/2020 12:00:11;880;0
43093;1383;;PF-09;02/07/2020 07:00:00;02/07/2020 09:35:12;199;0
43092;1467;61;PE-07;02/07/2020 07:35:00;02/07/2020 07:40:17;0;0
43092;1291;;PE-07;02/07/2020 13:00:00;02/07/2020 13:40:39;264;0
41006;477;61;SA-01;02/07/2020 12:02:00;02/07/2020 12:04:50;0;0
41006;1338;51;SA-01;02/07/2020 12:00:00;02/07/2020 12:02:30;0;0
41006;1338;;SA-01;02/07/2020 12:04:00;02/07/2020 12:35:20;306;0
42930;1338;51;SA-01;02/07/2020 12:45:00;02/07/2020 12:47:13;0;0
42930;477;61;SA-01;02/07/2020 12:47:00;02/07/2020 12:49:16;0;0
42930;1338;;SA-01;02/07/2020 12:49:00;02/07/2020 14:00:31;1020;0
43060;1291;51;PE-10;02/07/2020 13:50:00;02/07/2020 14:00:37;0;0
43060;1467;61;PE-10;02/07/2020 14:00:00;02/07/2020 14:02:27;0;0
43060;1291;;PE-10;02/07/2020 14:02:00;02/07/2020 14:30:42;105;0
42942;1383;4;PF-09;02/07/2020 14:40:00;02/07/2020 15:25:41;102;2
42942;1383;51;PF-09;02/07/2020 13:55:00;02/07/2020 14:35:17;0;0
42942;477;61;PF-09;02/07/2020 14:35:00;02/07/2020 14:40:45;0;0
42953;1383;99;PF-09;02/07/2020 13:15:00;02/07/2020 13:45:13;0;0
42953;1383;;PF-09;02/07/2020 13:00:00;02/07/2020 13:15:35;20;0
42953;1338;;PF-09;02/07/2020 13:45:00;02/07/2020 13:55:22;26;0
43373;477;61;SA-01;02/07/2020 15:02:00;02/07/2020 15:04:39;0;0
43373;1338;51;SA-01;02/07/2020 15:00:00;02/07/2020 15:02:50;0;0
43373;1338;;SA-01;02/07/2020 15:04:00;02/07/2020 15:50:51;714;0
42401;1338;51;SA-01;03/07/2020 15:00:00;03/07/2020 15:05:40;0;0
42401;477;61;SA-01;03/07/2020 15:05:00;03/07/2020 15:07:28;0;0
42401;1338;;SA-01;03/07/2020 15:07:00;03/07/2020 15:30:48;368;0
42483;1383;51;PF-09;03/07/2020 14:30:00;03/07/2020 14:55:33;0;0
42483;1467;61;PF-09;03/07/2020 14:55:00;03/07/2020 15:00:29;0;0
42484;1338;51;SA-02;03/07/2020 10:00:00;03/07/2020 10:05:36;0;0
42484;477;61;SA-02;03/07/2020 10:05:00;03/07/2020 10:07:46;0;0
42484;1338;;SA-02;03/07/2020 10:07:00;03/07/2020 12:00:40;630;0
42483;1383;;PF-09;03/07/2020 15:00:00;03/07/2020 16:45:21;120;0
40450;1476;;PF-10;03/07/2020 13:00:00;03/07/2020 14:05:31;170;0
40451;1338;;SA-02;03/07/2020 10:00:00;03/07/2020 10:30:16;1460;0
40450;1476;21;PF-10;03/07/2020 14:05:00;03/07/2020 15:15:38;0;0
40450;1476;;PF-10;03/07/2020 15:15:00;03/07/2020 16:00:12;90;0
41005;1466;51;PF-05;03/07/2020 13:00:00;03/07/2020 13:50:46;0;0
41005;1467;61;PF-05;03/07/2020 13:50:00;03/07/2020 13:55:15;0;0
41005;1466;;PF-05;03/07/2020 13:55:00;03/07/2020 14:15:39;14;0
41005;1466;8;PF-05;03/07/2020 14:15:00;03/07/2020 14:55:32;0;0
41005;1466;8;PF-05;03/07/2020 15:15:00;03/07/2020 15:40:17;0;0
41005;1466;;PF-05;03/07/2020 14:55:00;03/07/2020 15:15:20;16;0
41005;1466;;PF-05;03/07/2020 15:40:00;03/07/2020 16:00:53;7;0
43305;1475;51;PF-04;03/07/2020 15:10:00;03/07/2020 15:40:54;0;0
43305;1467;61;PF-04;03/07/2020 15:40:00;03/07/2020 15:45:30;0;0
43305;1490;;PF-04;03/07/2020 15:45:00;03/07/2020 16:00:27;33;0
42273;1291;51;PE-04;03/07/2020 07:30:00;03/07/2020 07:45:20;0;0
42273;477;61;PE-04;03/07/2020 07:45:00;03/07/2020 07:47:13;0;0
42273;1291;;PE-04;03/07/2020 07:50:00;03/07/2020 08:15:15;209;0
42271;1291;51;PE-10;03/07/2020 14:30:00;03/07/2020 14:40:18;0;0
42271;1467;61;PE-10;03/07/2020 14:40:00;03/07/2020 14:45:30;0;0
42272;10;;TB;03/07/2020 10:00:00;03/07/2020 10:10:23;209;0
43107;1291;51;PE-07;03/07/2020 08:40:00;03/07/2020 08:55:22;0;0
43107;477;61;PE-07;03/07/2020 08:55:00;03/07/2020 09:00:47;0;0
42271;1291;;PE-10;03/07/2020 15:00:00;03/07/2020 15:40:36;209;0
42941;1457;51;PH-01;03/07/2020 13:35:00;03/07/2020 14:05:45;0;0
42941;1467;61;PH-01;03/07/2020 14:05:00;03/07/2020 14:10:16;0;0
42941;1457;;PH-01;03/07/2020 14:10:00;03/07/2020 14:55:45;100;0
42939;10;;TB;03/07/2020 15:16:00;03/07/2020 15:48:33;100;0
43372;1490;;PF-03;03/07/2020 07:00:00;03/07/2020 11:20:38;490;0
43299;1475;51;PF-04;03/07/2020 09:30:00;03/07/2020 09:50:37;0;0
43299;1467;61;PF-04;03/07/2020 09:50:00;03/07/2020 10:05:55;0;0
43299;1475;;PF-04;03/07/2020 10:05:00;03/07/2020 12:00:28;321;0
43299;1475;;PF-04;03/07/2020 13:00:00;03/07/2020 15:10:33;415;0
42935;1457;51;PH-01;03/07/2020 11:10:00;03/07/2020 11:55:41;0;0
42935;1467;61;PH-01;03/07/2020 11:55:00;03/07/2020 12:00:36;0;0
42935;1457;;PH-01;03/07/2020 13:00:00;03/07/2020 13:35:12;54;0
43289;1486;;TA-02;03/07/2020 07:00:00;03/07/2020 12:00:35;860;0
43289;1486;;TA-02;03/07/2020 13:00:00;03/07/2020 16:00:51;500;0
42809;1466;51;PF-05;03/07/2020 07:00:00;03/07/2020 07:45:41;0;0
42809;477;61;PF-05;03/07/2020 07:45:00;03/07/2020 07:55:19;0;0
42809;1466;;PF-05;03/07/2020 07:55:00;03/07/2020 08:55:48;205;0
40450;1476;4;PF-10;03/07/2020 07:15:00;03/07/2020 08:15:51;160;2
40450;1476;32;PF-10;03/07/2020 07:00:00;03/07/2020 07:15:21;0;0
42861;1475;1;PF-04;03/07/2020 07:55:00;03/07/2020 09:20:20;173;8
42861;1475;51;PF-04;03/07/2020 07:00:00;03/07/2020 07:50:24;0;0
42861;1467;61;PF-04;03/07/2020 07:50:00;03/07/2020 07:55:52;0;0
42838;529;51;TR;03/07/2020 09:00:00;03/07/2020 09:35:33;0;0
42838;1467;61;TR;03/07/2020 09:35:00;03/07/2020 09:40:44;0;0
42838;529;;TR;03/07/2020 13:00:00;03/07/2020 16:00:35;340;0
42838;529;;TR;03/07/2020 09:40:00;03/07/2020 12:00:21;280;0
43032;1338;51;SA-01;03/07/2020 08:00:00;03/07/2020 08:05:55;0;0
43032;477;61;SA-01;03/07/2020 08:05:00;03/07/2020 08:07:22;0;0
43032;1338;;SA-01;03/07/2020 08:07:00;03/07/2020 09:55:22;1530;0
43005;1383;51;PF-09;03/07/2020 07:00:00;03/07/2020 07:45:11;0;0
43005;477;61;PF-09;03/07/2020 07:45:00;03/07/2020 07:50:37;0;0
43005;1383;;PF-09;03/07/2020 07:50:00;03/07/2020 08:30:19;65;0
43004;1457;51;PH-01;03/07/2020 07:20:00;03/07/2020 08:05:22;0;0
43004;1467;61;PH-01;03/07/2020 08:05:00;03/07/2020 08:10:36;0;0
43004;1457;;PH-01;03/07/2020 08:10:00;03/07/2020 09:00:34;65;0
43003;1383;22;PF-09;03/07/2020 08:30:00;03/07/2020 08:45:15;0;0
43003;1383;32;PF-09;03/07/2020 08:45:00;03/07/2020 08:55:44;0;0
43003;1383;4;PF-09;03/07/2020 09:00:00;03/07/2020 09:45:37;65;2
43003;477;61;PF-09;03/07/2020 08:55:00;03/07/2020 09:00:26;0;0
43002;1467;61;PH-01;03/07/2020 09:00:00;03/07/2020 09:05:20;0;0
43002;1457;;PH-01;03/07/2020 09:05:00;03/07/2020 09:55:36;63;0
43001;10;;TB;03/07/2020 11:00:00;03/07/2020 11:30:30;63;0
40450;1476;4;PF-10;03/07/2020 07:15:00;03/07/2020 08:15:24;160;2
40450;1476;11;PF-10;03/07/2020 08:15:00;03/07/2020 09:15:47;0;0
40450;1476;;PF-10;03/07/2020 09:15:00;03/07/2020 12:00:35;420;0
40451;1338;;SA-02;03/07/2020 09:50:00;03/07/2020 10:00:39;50;0
43294;1466;51;PF-05;03/07/2020 09:00:00;03/07/2020 09:50:27;0;0
43294;1466;32;PF-05;03/07/2020 10:25:00;03/07/2020 10:40:32;0;0
43294;1467;61;PF-05;03/07/2020 09:50:00;03/07/2020 09:55:11;0;0
43294;1466;;PF-05;03/07/2020 09:55:00;03/07/2020 10:25:26;40;0
43294;1466;;PF-05;03/07/2020 10:40:00;03/07/2020 11:50:16;169;0
42891;10;;TB;03/07/2020 08:00:00;03/07/2020 08:20:13;260;0
42890;1291;51;PE-10;03/07/2020 11:05:00;03/07/2020 11:20:30;0;0
42890;1467;61;PE-10;03/07/2020 11:20:00;03/07/2020 11:25:11;0;0
42890;1291;;PE-10;03/07/2020 11:25:00;03/07/2020 12:00:29;260;0
42835;1383;51;PF-09;03/07/2020 09:45:00;03/07/2020 10:45:21;0;0
42835;477;61;PF-09;03/07/2020 10:45:00;03/07/2020 11:10:50;0;0
42835;1383;;PF-09;03/07/2020 11:10:00;03/07/2020 11:45:55;55;0
42904;1291;51;PE-10;03/07/2020 09:10:00;03/07/2020 09:20:13;0;0
42904;1291;2;PE-10;03/07/2020 09:25:00;03/07/2020 10:50:44;505;5
42904;477;61;PE-10;03/07/2020 09:20:00;03/07/2020 09:25:23;0;0
42902;1291;51;PE-10;03/07/2020 13:10:00;03/07/2020 13:40:54;0;0
42902;1467;61;PE-10;03/07/2020 13:40:00;03/07/2020 13:45:19;0;0
42902;1291;;PE-10;03/07/2020 13:45:00;03/07/2020 14:30:43;500;0
43305;1475;;PF-04;05/07/2020 07:00:00;05/07/2020 11:50:15;1000;0
42478;1338;;SA-02;06/07/2020 16:20:00;06/07/2020 17:00:36;140;0
40451;1338;;SA-02;06/07/2020 14:00:00;06/07/2020 16:00:31;480;0
42477;1383;51;PF-09;06/07/2020 13:30:00;06/07/2020 14:05:17;0;0
42477;1383;22;PF-09;06/07/2020 16:00:00;06/07/2020 16:45:33;0;0
42477;477;61;PF-09;06/07/2020 14:05:00;06/07/2020 14:15:15;0;0
42477;1383;;PF-09;06/07/2020 14:15:00;06/07/2020 16:00:18;308;0
40450;1476;;PF-10;06/07/2020 13:10:00;06/07/2020 14:00:52;149;0
42477;1383;;PF-09;06/07/2020 16:45:00;06/07/2020 17:00:17;40;0
40450;1476;9;PF-10;06/07/2020 14:30:00;06/07/2020 15:35:31;155;1
40450;1476;21;PF-10;06/07/2020 14:00:00;06/07/2020 14:30:30;0;0
40450;1476;9;PF-10;06/07/2020 15:35:00;06/07/2020 16:55:19;110;2
42928;477;61;PE-04;06/07/2020 15:30:00;06/07/2020 15:32:37;0;0
42928;1291;;PE-04;06/07/2020 15:32:00;06/07/2020 16:40:49;440;0
43031;1466;51;PF-05;06/07/2020 11:40:00;06/07/2020 12:00:52;0;0
43031;1466;99;PF-05;06/07/2020 13:00:00;06/07/2020 14:20:38;0;0
43031;1466;11;PF-05;06/07/2020 14:20:00;06/07/2020 15:00:18;0;0
43031;1466;99;PF-05;06/07/2020 15:00:00;06/07/2020 15:10:30;0;0
43031;1467;61;PF-05;06/07/2020 15:10:00;06/07/2020 15:20:14;0;0
43031;1466;99;PF-05;06/07/2020 15:40:00;06/07/2020 15:45:21;0;0
43031;1466;;PF-05;06/07/2020 15:20:00;06/07/2020 15:40:23;90;0
43031;1466;;PF-05;06/07/2020 15:45:00;06/07/2020 17:00:31;288;0
42929;1467;61;PF-04;06/07/2020 11:50:00;06/07/2020 11:55:40;0;0
42929;1475;;PF-04;06/07/2020 11:55:00;06/07/2020 12:00:16;10;0
42929;1475;;PF-04;06/07/2020 14:20:00;06/07/2020 17:00:28;480;0
42929;1490;;PF-04;06/07/2020 13:00:00;06/07/2020 14:20:30;161;0
